measure_id,measure_name,location_id,location_name,country_id,sex_id,sex_name,age_group_id,age_group_name,year_id,rei_id,pathogen,categoria,metric_id,metric,value,lower,upper
1,Deaths,110,Dominica,DMA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,7.48E-05,2.14E-05,0.000351821
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,424,Other bacterial pathogen,,1,Number,7.51E-05,5.28E-05,0.000103757
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2020,418,Fungus,,1,Number,7.52E-05,4.59E-05,0.000109815
1,Deaths,108,Belize,BLZ,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,7.59E-05,2.18E-05,0.000356887
1,Deaths,108,Belize,BLZ,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,7.59E-05,2.18E-05,0.000356887
1,Deaths,110,Dominica,DMA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,7.61E-05,2.32E-05,0.000382216
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,414,Acinetobacter baumannii,,1,Number,7.64E-05,5.33E-05,0.000104853
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2020,414,Acinetobacter baumannii,,2,Percent,7.70E-05,4.93E-05,0.000120728
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,426,Polymicrobial,,1,Number,7.82E-05,3.25E-05,0.000150321
1,Deaths,112,Grenada,GRD,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,7.85E-05,2.31E-05,0.000373701
1,Deaths,119,Trinidad and Tobago,TTO,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,7.89E-05,2.27E-05,0.000369636
1,Deaths,119,Trinidad and Tobago,TTO,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,7.89E-05,2.27E-05,0.000369636
1,Deaths,50,Montenegro,MNE,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,7.93E-05,2.80E-05,0.00017821
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,2021,426,Polymicrobial,,1,Number,7.93E-05,3.17E-05,0.000154898
1,Deaths,87,Luxembourg,LUX,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,7.97E-05,4.04E-05,0.000138844
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,7.97E-05,2.29E-05,0.000374086
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,7.97E-05,2.29E-05,0.000374086
6,Incidence,111,Dominican Republic,DOM,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,7.98E-05,2.71E-05,0.000400504
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,416,Enterobacter spp,,1,Number,8.02E-05,5.74E-05,0.000107893
1,Deaths,119,Trinidad and Tobago,TTO,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,8.06E-05,2.37E-05,0.000381274
6,Incidence,113,Guyana,GUY,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,8.11E-05,2.72E-05,0.000400642
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,415,Chlamydia spp,,1,Number,8.17E-05,5.76E-05,0.000116375
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2019,418,Fungus,,1,Number,8.33E-05,5.13E-05,0.000123034
6,Incidence,118,Suriname,SUR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,8.38E-05,2.83E-05,0.00042177
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,416,Enterobacter spp,,1,Number,8.45E-05,5.99E-05,0.000113657
1,Deaths,18,Thailand,THA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,8.46E-05,1.22E-05,0.000250376
1,Deaths,115,Jamaica,JAM,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,8.46E-05,2.49E-05,0.000407042
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,424,Other bacterial pathogen,,1,Number,8.47E-05,6.04E-05,0.000115211
6,Incidence,110,Dominica,DMA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,8.48E-05,2.87E-05,0.000425773
1,Deaths,59,Latvia,LVA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,8.49E-05,3.41E-06,0.000461735
1,Deaths,112,Grenada,GRD,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,8.51E-05,2.45E-05,0.000399318
1,Deaths,112,Grenada,GRD,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,8.51E-05,2.45E-05,0.000399318
6,Incidence,108,Belize,BLZ,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,8.53E-05,2.89E-05,0.000427986
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,416,Enterobacter spp,,1,Number,8.55E-05,6.19E-05,0.000115329
6,Incidence,119,Trinidad and Tobago,TTO,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,8.62E-05,2.93E-05,0.000428756
1,Deaths,106,Bahamas,BHS,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,8.62E-05,2.49E-05,0.000405155
1,Deaths,106,Bahamas,BHS,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,8.62E-05,2.49E-05,0.000405155
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,416,Enterobacter spp,,1,Number,8.68E-05,5.26E-05,0.000137093
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,190,Respiratory syncytial virus,,1,Number,8.71E-05,6.39E-05,0.00011808
1,Deaths,106,Bahamas,BHS,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,8.75E-05,2.58E-05,0.000417884
1,Deaths,116,Saint Lucia,LCA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,8.77E-05,2.51E-05,0.000411572
1,Deaths,116,Saint Lucia,LCA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,8.77E-05,2.51E-05,0.000411572
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,8.78E-05,2.59E-05,0.000411833
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,190,Respiratory syncytial virus,,1,Number,8.79E-05,3.72E-05,0.000178388
1,Deaths,110,Dominica,DMA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,8.87E-05,2.64E-05,0.000425975
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,426,Polymicrobial,,1,Number,8.91E-05,3.83E-05,0.000169546
6,Incidence,117,Saint Vincent and the Grenadines,VCT,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,8.92E-05,3.02E-05,0.000447611
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,424,Other bacterial pathogen,,1,Number,8.92E-05,5.61E-05,0.00013906
6,Incidence,111,Dominican Republic,DOM,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,8.95E-05,3.00E-05,0.000444567
1,Deaths,115,Jamaica,JAM,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,9.02E-05,2.58E-05,0.000423249
1,Deaths,115,Jamaica,JAM,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,9.02E-05,2.58E-05,0.000423249
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,416,Enterobacter spp,,1,Number,9.03E-05,6.58E-05,0.000119998
1,Deaths,87,Luxembourg,LUX,3,Both,23,5-14 years,2019,426,Polymicrobial,,1,Number,9.03E-05,4.73E-05,0.000151986
1,Deaths,82,Greece,GRC,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,9.03E-05,1.69E-05,0.000278532
1,Deaths,82,Greece,GRC,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,9.03E-05,1.69E-05,0.000278532
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2019,414,Acinetobacter baumannii,,1,Number,9.05E-05,3.98E-05,0.000184069
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2020,414,Acinetobacter baumannii,,1,Number,9.09E-05,4.26E-05,0.000171352
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,9.20E-05,2.85E-05,0.000448659
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,415,Chlamydia spp,,1,Number,9.20E-05,4.84E-05,0.000140934
6,Incidence,106,Bahamas,BHS,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,9.24E-05,3.14E-05,0.00045903
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,2020,426,Polymicrobial,,1,Number,9.34E-05,4.21E-05,0.000174466
1,Deaths,52,Romania,ROU,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,9.40E-05,1.22E-05,0.000332133
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,421,Legionella spp,,1,Number,9.41E-05,5.87E-05,0.000144701
6,Incidence,118,Suriname,SUR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,9.43E-05,3.17E-05,0.000463069
6,Incidence,112,Grenada,GRD,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,9.44E-05,3.19E-05,0.000472798
1,Deaths,107,Barbados,BRB,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,9.44E-05,2.71E-05,0.000441234
1,Deaths,107,Barbados,BRB,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,9.44E-05,2.71E-05,0.000441234
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,426,Polymicrobial,,1,Number,9.45E-05,2.59E-05,0.000213174
6,Incidence,82,Greece,GRC,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,9.50E-05,1.80E-05,0.00029515
6,Incidence,110,Dominica,DMA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,9.51E-05,3.19E-05,0.00046906
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,416,Enterobacter spp,,1,Number,9.51E-05,6.91E-05,0.000125412
1,Deaths,118,Suriname,SUR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,9.55E-05,2.67E-05,0.000464246
6,Incidence,108,Belize,BLZ,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,9.56E-05,3.21E-05,0.000472266
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,415,Chlamydia spp,,1,Number,9.57E-05,7.07E-05,0.000126379
1,Deaths,18,Thailand,THA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,9.58E-05,1.46E-05,0.000290009
6,Incidence,119,Trinidad and Tobago,TTO,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,9.67E-05,3.26E-05,0.000477807
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2019,414,Acinetobacter baumannii,,1,Number,9.71E-05,4.48E-05,0.000181325
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,9.75E-05,2.79E-05,0.000457099
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,9.75E-05,2.79E-05,0.000457099
1,Deaths,59,Latvia,LVA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,9.84E-05,4.08E-06,0.000527874
6,Incidence,67,Japan,JPN,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,9.87E-05,4.30E-06,0.000551429
6,Incidence,116,Saint Lucia,LCA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,9.88E-05,3.35E-05,0.000494956
1,Deaths,369,Nauru,NRU,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,9.88E-05,4.65E-05,0.000176719
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,9.88E-05,2.97E-05,0.000468116
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,416,Enterobacter spp,,1,Number,9.96E-05,6.42E-05,0.000151578
6,Incidence,117,Saint Vincent and the Grenadines,VCT,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000100078,3.36E-05,0.000493003
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,0.000100531,2.85E-05,0.000466291
1,Deaths,83,Iceland,ISL,3,Both,23,5-14 years,2019,426,Polymicrobial,,1,Number,0.000100804,5.52E-05,0.000173188
6,Incidence,107,Barbados,BRB,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000100831,3.44E-05,0.000500911
1,Deaths,10,Cambodia,KHM,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000100977,3.24E-05,0.000223576
1,Deaths,10,Cambodia,KHM,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000100977,3.24E-05,0.000223576
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000101215,2.90E-05,0.000474635
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000101215,2.90E-05,0.000474635
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,420,Klebsiella pneumoniae,,1,Number,0.000101401,7.19E-05,0.000138927
6,Incidence,115,Jamaica,JAM,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000101452,3.44E-05,0.000507865
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,424,Other bacterial pathogen,,1,Number,0.000102588,6.67E-05,0.000152579
6,Incidence,68,Republic of Korea,KOR,3,Both,1,Under 5,2021,190,Respiratory syncytial virus,,2,Percent,0.000103372,9.51E-05,0.000111928
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2021,414,Acinetobacter baumannii,,2,Percent,0.000103414,6.70E-05,0.000160944
6,Incidence,106,Bahamas,BHS,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000103803,3.51E-05,0.000513249
1,Deaths,18,Thailand,THA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000104342,1.49E-05,0.000320079
6,Incidence,82,Greece,GRC,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000104874,1.97E-05,0.000331682
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2020,415,Chlamydia spp,,1,Number,0.000105225,7.95E-05,0.000138129
6,Incidence,112,Grenada,GRD,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000105737,3.56E-05,0.000522259
1,Deaths,110,Dominica,DMA,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,0.000106374,2.97E-05,0.000536055
6,Incidence,10,Cambodia,KHM,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000107338,3.60E-05,0.000224113
1,Deaths,52,Romania,ROU,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00010781,1.38E-05,0.000378646
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,421,Legionella spp,,1,Number,0.000107815,6.90E-05,0.00015874
1,Deaths,95,United Kingdom,GBR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000108006,5.39E-05,0.000182315
6,Incidence,105,Antigua and Barbuda,ATG,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000108714,3.69E-05,0.000544056
1,Deaths,72,New Zealand,NZL,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000108806,2.86E-05,0.000246589
1,Deaths,69,Singapore,SGP,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000108954,1.19E-05,0.000378528
1,Deaths,69,Singapore,SGP,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000108954,1.19E-05,0.000378528
1,Deaths,71,Australia,AUS,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000109114,2.86E-05,0.000248118
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,420,Klebsiella pneumoniae,,1,Number,0.000109196,7.96E-05,0.000148784
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2021,415,Chlamydia spp,,1,Number,0.000110287,8.34E-05,0.000144308
1,Deaths,119,Trinidad and Tobago,TTO,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000110481,3.34E-05,0.000531797
6,Incidence,116,Saint Lucia,LCA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000110636,3.72E-05,0.00054741
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,190,Respiratory syncytial virus,,1,Number,0.00011108,7.49E-05,0.000157783
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,0.000111627,5.27E-05,0.000198641
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,393,Group B streptococcus,,1,Number,0.00011268,6.57E-05,0.000178394
6,Incidence,107,Barbados,BRB,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000113018,3.82E-05,0.000560634
6,Incidence,393,Saint Kitts and Nevis,KNA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000113166,3.83E-05,0.000566184
1,Deaths,82,Greece,GRC,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000113566,2.06E-05,0.000351452
6,Incidence,115,Jamaica,JAM,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000113569,3.82E-05,0.000561594
1,Deaths,109,Cuba,CUB,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000114577,3.29E-05,0.000535869
1,Deaths,109,Cuba,CUB,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000114577,3.29E-05,0.000535869
1,Deaths,95,United Kingdom,GBR,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000115399,5.73E-05,0.000195425
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,423,Mycoplasma,,1,Number,0.000116797,8.25E-05,0.00015973
1,Deaths,35,Georgia,GEO,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000117743,2.50E-05,0.000391324
1,Deaths,118,Suriname,SUR,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.00011898,3.36E-05,0.000582
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,393,Group B streptococcus,,1,Number,0.000119902,9.08E-05,0.000159186
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,417,Escherichia coli,,1,Number,0.000120496,9.01E-05,0.000156436
6,Incidence,10,Cambodia,KHM,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000120791,4.04E-05,0.000249366
6,Incidence,105,Antigua and Barbuda,ATG,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000121472,4.08E-05,0.000602317
6,Incidence,113,Guyana,GUY,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.0001217,4.08E-05,0.000603266
6,Incidence,113,Guyana,GUY,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.0001217,4.08E-05,0.000603266
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,421,Legionella spp,,1,Number,0.000122129,8.74E-05,0.000167821
6,Incidence,66,Brunei Darussalam,BRN,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000122196,2.18E-05,0.000563972
1,Deaths,71,Australia,AUS,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000122459,3.24E-05,0.000279062
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,420,Klebsiella pneumoniae,,1,Number,0.000123068,8.96E-05,0.000168671
6,Incidence,111,Dominican Republic,DOM,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000123216,4.16E-05,0.000608045
6,Incidence,111,Dominican Republic,DOM,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000123216,4.16E-05,0.000608045
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,424,Other bacterial pathogen,,1,Number,0.000123945,6.74E-05,0.000198023
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2019,426,Polymicrobial,,2,Percent,0.000125694,7.15E-05,0.000205991
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,423,Mycoplasma,,1,Number,0.000125777,9.09E-05,0.000171515
1,Deaths,72,New Zealand,NZL,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000126149,3.21E-05,0.000281633
6,Incidence,393,Saint Kitts and Nevis,KNA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000126328,4.25E-05,0.000625571
1,Deaths,71,Australia,AUS,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000126831,3.24E-05,0.000283185
1,Deaths,87,Luxembourg,LUX,3,Both,23,5-14 years,2019,414,Acinetobacter baumannii,,1,Number,0.000127773,9.99E-05,0.0001619
6,Incidence,109,Cuba,CUB,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000128029,4.33E-05,0.000639988
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,421,Legionella spp,,1,Number,0.000128336,6.22E-05,0.000206696
1,Deaths,108,Belize,BLZ,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000128516,3.64E-05,0.000600011
1,Deaths,77,Cyprus,CYP,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000128879,6.24E-05,0.000227543
6,Incidence,110,Dominica,DMA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000129145,4.36E-05,0.00064417
6,Incidence,110,Dominica,DMA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000129145,4.36E-05,0.00064417
6,Incidence,118,Suriname,SUR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000130304,4.39E-05,0.000650764
6,Incidence,118,Suriname,SUR,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000130304,4.39E-05,0.000650764
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,416,Enterobacter spp,,1,Number,0.00013045,6.88E-05,0.000202451
6,Incidence,108,Belize,BLZ,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000130491,4.41E-05,0.000649402
6,Incidence,108,Belize,BLZ,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000130491,4.41E-05,0.000649402
1,Deaths,111,Dominican Republic,DOM,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.00013076,3.43E-05,0.000640576
6,Incidence,66,Brunei Darussalam,BRN,3,Both,1,Under 5,2021,187,Influenza,,2,Percent,0.000130926,2.37E-05,0.000597949
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,421,Legionella spp,,1,Number,0.000131521,9.54E-05,0.000179145
1,Deaths,72,New Zealand,NZL,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000131906,3.44E-05,0.000299835
1,Deaths,59,Latvia,LVA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000132934,5.47E-06,0.000724586
6,Incidence,69,Singapore,SGP,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000134551,1.49E-05,0.000469912
1,Deaths,18,Thailand,THA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000134792,1.92E-05,0.000410136
1,Deaths,18,Thailand,THA,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000134792,1.92E-05,0.000410136
6,Incidence,66,Brunei Darussalam,BRN,3,Both,23,5-14 years,2021,187,Influenza,,2,Percent,0.0001351,2.46E-05,0.000612508
6,Incidence,66,Brunei Darussalam,BRN,3,Both,24,15-49 years,2021,187,Influenza,,2,Percent,0.0001351,2.46E-05,0.000612508
6,Incidence,119,Trinidad and Tobago,TTO,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000135544,4.58E-05,0.000664979
6,Incidence,119,Trinidad and Tobago,TTO,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000135544,4.58E-05,0.000664979
1,Deaths,35,Georgia,GEO,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000135552,2.86E-05,0.000447833
1,Deaths,72,New Zealand,NZL,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,0.000136965,3.57E-05,0.000308808
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,415,Chlamydia spp,,1,Number,0.000137035,0.000100089,0.000179021
1,Deaths,95,United Kingdom,GBR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,0.00013792,6.95E-05,0.000232829
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2020,414,Acinetobacter baumannii,,1,Number,0.000138037,6.48E-05,0.000272367
6,Incidence,117,Saint Vincent and the Grenadines,VCT,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000138251,4.67E-05,0.000688498
6,Incidence,117,Saint Vincent and the Grenadines,VCT,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,0.000138251,4.67E-05,0.000688498
6,Incidence,66,Brunei Darussalam,BRN,3,Both,25,50-69 years,2021,187,Influenza,,2,Percent,0.000138598,2.50E-05,0.000631058
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,2019,426,Polymicrobial,,1,Number,0.00013861,7.43E-05,0.000238503
1,Deaths,116,Saint Lucia,LCA,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,0.000139449,4.16E-05,0.000687366
6,Incidence,82,Greece,GRC,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,0.000139747,2.63E-05,0.000435761
1,Deaths,45,Bulgaria,BGR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,0.000139822,5.18E-05,0.000307482
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,423,Mycoplasma,,1,Number,0.000141762,0.000104805,0.000192904
6,Incidence,95,United Kingdom,GBR,3,Both,23,5-14 years,1990,426,Polymicrobial,,2,Percent,0.00014213,8.40E-05,0.000233234
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,418,Fungus,,1,Number,0.000142321,0.000103849,0.000189471
1,Deaths,66,Brunei Darussalam,BRN,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,0.00014246,2.25E-05,0.000680768
